Date,US_2Y,US_10Y,US_SP500,EA_2Y_ECB,EA_10Y_ECB,DE_10Y,FR_10Y,IT_10Y,ES_10Y,NL_10Y,BE_10Y,AT_10Y,FI_10Y,GR_10Y,IE_10Y,PT_10Y,DE_DAX,FR_CAC40,IT_FTSEMIB,ES_IBEX35,NL_AEX,BE_BEL20,AT_ATX,FI_OMX25,GR_ASE,IE_ISEQ,GB_10Y,CH_10Y,SE_10Y,NO_10Y,DK_10Y,JP_10Y,AU_10Y,NZ_10Y,CA_10Y,UK_FTSE100,CH_SMI,SE_OMX30,DK_OMXC25,JP_Nikkei225,AU_ASX200,NZ_NZX50,CA_TSX,MX_10Y,CL_10Y,IN_10Y,KR_10Y,ZA_10Y,IL_10Y,HU_10Y,PL_10Y,CZ_10Y,BR_Bovespa,MX_IPC,CL_IPSA,IN_Nifty50,KR_KOSPI,ZA_JSE,IL_TA125,HU_BUX,SG_STI,HK_HangSeng,MY_KLCI,ID_IDX,TH_SET,PH_PSEi,CN_SSEComposite,AR_Merval,SA_TASI,EE_OMXTallinn,LV_OMXRiga,LT_OMXVilnius,RU_MOEX,IS_OMXI,EA_EuroStoxx50,RU_10Y_monthly
2007-12-14,3.31,4.24,1467.949951171875,4.004791827913885,4.340176398241527,,,,,,,,,,,,7948.35986328125,5605.35986328125,38870.0,15575.7001953125,511.2799987792969,4109.4599609375,4448.27978515625,,5097.509765625,7091.68017578125,,,,,,,,,,6397.0,8675.900390625,,,15514.509765625,6491.7001953125,4008.659912109375,13674.2001953125,,,,,,,,,,62445.0,29994.900390625,3031.530029296875,6047.7001953125,1895.050048828125,,1172.0999755859375,26619.169921875,3466.3798828125,27563.640625,1403.4100341796875,2740.06103515625,836.4000244140625,3538.68994140625,5007.9111328125,2185.0,,,,,,,4384.64990234375,
2007-12-17,3.24,4.2,1445.9000244140625,3.996457749219199,4.3448850051060575,,,,,,,,,,,,7825.43994140625,5514.8798828125,38246.0,15318.5,503.4599914550781,4039.159912109375,4364.58984375,,4970.3701171875,6901.919921875,,,,,,,,,,6277.7998046875,8544.599609375,,,15249.7900390625,6263.5,3962.6201171875,13387.099609375,,,,,,,,,,59828.0,28968.19921875,2947.719970703125,5777.0,1839.8199462890625,,1124.5400390625,25942.869140625,3353.56005859375,26596.580078125,1391.6099853515625,2664.91796875,817.6199951171875,3486.820068359375,4876.76123046875,2127.0,11254.3798828125,,,,,,4312.47021484375,
2007-12-18,3.19,4.14,1454.97998046875,4.011940020195954,4.356193614857628,,,,,,,,,,,,7850.740234375,5509.3701171875,38248.0,15282.099609375,502.7200012207031,4057.550048828125,4430.75,,5020.18994140625,6831.89990234375,,,,,,,,,,6279.2998046875,8467.099609375,,,15207.8603515625,6236.89990234375,3926.1201171875,13358.099609375,,,,,,,,,,61096.0,29254.98046875,2943.389892578125,5742.2998046875,1861.469970703125,,1127.77001953125,26047.33984375,3369.31005859375,26732.869140625,1385.449951171875,2646.22802734375,813.9000244140625,3470.2099609375,4836.173828125,2126.0,11254.3798828125,,,,,,4309.14013671875,
2007-12-19,3.12,4.06,1453.0,3.971310166177618,4.334659470947237,,,,,,,,,,,,7837.31982421875,5497.419921875,37992.0,15177.099609375,502.6300048828125,4038.919921875,4413.509765625,,5011.60009765625,6825.31005859375,,,,,,,,,,6284.5,8395.0,,,15030.509765625,6216.39990234375,3939.72998046875,13389.7998046875,,,,,,,,,,61722.0,29074.119140625,2952.0,5751.14990234375,,,1129.239990234375,25707.130859375,3357.340087890625,27029.259765625,1387.2099609375,2657.97705078125,804.97998046875,3466.280029296875,4941.7841796875,2130.0,11254.3798828125,,,,,,4301.33984375,
2007-12-20,3.09,4.04,1460.1199951171875,3.9788435290241937,4.334048163608757,,,,,,,,,,,,7869.18994140625,5511.4501953125,37866.0,15140.2001953125,506.7900085449219,4057.919921875,4423.89990234375,,5056.64013671875,6800.10009765625,,,,,,,,,,6345.60009765625,8402.7998046875,,,15031.599609375,6176.89990234375,3947.56005859375,13407.0,,,,,,,,,,61716.0,29148.44921875,3031.5,5766.5,1844.3699951171875,,1134.97998046875,25550.470703125,,27017.08984375,,,791.7100219726562,3491.9599609375,5043.53515625,2140.0,11254.3798828125,,,,,,4314.7001953125,
2007-12-21,3.19,4.18,1484.4599609375,3.986953585177517,4.346494301011883,,,,,,,,,,,,8002.669921875,5602.77001953125,38182.0,15289.2998046875,513.7100219726562,4114.58984375,4477.10986328125,,5109.81982421875,6923.81982421875,,,,,,,,,,6434.10009765625,8468.400390625,,,15257.0,6247.0,3993.510009765625,13596.099609375,,,,,,,,,,63098.0,29638.400390625,3085.409912109375,,1878.3199462890625,,1134.97998046875,26053.91015625,3398.10009765625,27626.919921875,1403.56005859375,,813.5999755859375,3532.97998046875,5101.77880859375,2145.0,,,,,,,4384.5498046875,
2007-12-24,3.24,4.23,1496.449951171875,3.991296397732306,4.345980402244754,,,,,,,,,,,,,5614.27978515625,,,516.1900024414062,4136.91015625,,,5108.81982421875,6985.419921875,,,,,,,,,,6479.2998046875,,,,,6323.60009765625,4058.7099609375,13694.7998046875,,,,,,,,,,,29853.76953125,3079.969970703125,5985.10009765625,1919.469970703125,,1151.97998046875,26053.91015625,3434.530029296875,28128.80078125,1423.239990234375,,,3532.97998046875,5234.26220703125,,11492.099609375,,,,,,4384.5498046875,
2007-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15552.58984375,,,,,,,,,,,,,,,,,,,1163.219970703125,,,,,,843.280029296875,,5201.18115234375,,11272.4296875,,,,,,,
2007-12-26,3.31,4.3,1497.6600341796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15653.5400390625,,,,,,,,,,,,,64288.0,30002.4609375,3077.25,6070.75,1906.719970703125,,1159.6400146484375,,3473.2099609375,,1424.02001953125,2714.548095703125,841.2000122070312,3612.6298828125,5233.35107421875,2180.0,11252.76953125,,,,,,,
2007-12-27,3.24,4.21,1476.27001953125,4.035315875226671,4.391645655991502,,,,,,,,,,,,8038.60009765625,5627.47998046875,38343.0,15256.2001953125,516.4299926757812,4138.3701171875,4522.64013671875,,5137.47021484375,6899.240234375,,,,,,,,,,6497.7998046875,8518.2001953125,,,15564.6904296875,6350.89990234375,4068.6298828125,13675.599609375,,,,,,,,,,63774.0,29642.119140625,3059.389892578125,6081.5,1908.6199951171875,,1159.260009765625,26318.2890625,3477.199951171875,27842.9296875,1437.8199462890625,2739.7041015625,852.0599975585938,3667.639892578125,5308.88916015625,2168.0,11252.76953125,,,,,,4404.60986328125,
2007-12-28,3.12,4.11,1478.489990234375,4.016561864971293,4.36873375718141,,,,,,,,,,,,8067.31982421875,5627.25,38554.0,15182.2998046875,515.6900024414062,4147.18994140625,4512.97998046875,,5152.16015625,6950.919921875,,,,,,,,,,6476.89990234375,8484.5,,,15307.7802734375,6339.89990234375,4036.0,13821.2998046875,,,,,,,,,,63886.0,29700.189453125,3051.830078125,6079.7001953125,1897.1300048828125,,1159.260009765625,26235.630859375,3445.820068359375,27370.599609375,1447.0400390625,2745.825927734375,858.0999755859375,3621.60009765625,5261.56298828125,2152.0,,,,,,,4404.64013671875,
2007-12-31,3.05,4.04,1468.3599853515625,4.0142926206861205,4.376063756487179,,,,,,,,,,,,,5614.080078125,,,515.77001953125,4127.47021484375,,,5178.830078125,6934.35009765625,,,,,,,,,,6456.89990234375,,,,,6339.7998046875,4041.3798828125,13833.099609375,,,,,,,,,,,29536.830078125,,6138.60009765625,,,1154.5899658203125,,3482.300048828125,27812.650390625,1445.030029296875,,,,,,11038.66015625,,,,,,4399.72021484375,
2008-01-01,,,,,,4.0277272727,4.1414,4.399,4.18272727272727,4.131,4.252,4.2169,4.14,4.4,4.25,4.31,,,,,,,,,,,4.4925,2.939,4.08,4.52,4.149,1.429,6.07642857142857,6.28,3.84818181818182,,,,,,,,,7.65,6.55409090909091,,5.56,8.3454545455,6.01,7.11,5.81,4.56079241070834,,,,6144.35009765625,,,1163.6500244140625,,,,,,,,,,10717.8896484375,,,,,,,6.63
2008-01-02,2.88,3.91,1447.1600341796875,3.929657788000105,4.338745516540643,,,,,,,,,,,,7949.10986328125,5550.35986328125,38035.0,15002.5,509.7699890136719,4114.4599609375,4509.240234375,,5207.43994140625,6953.68017578125,,,,,,,,,,6416.7001953125,,,,,6353.2001953125,,13926.7998046875,,,,,,,,,,62815.0,28699.119140625,2996.35009765625,6179.39990234375,1853.449951171875,,1159.239990234375,25889.939453125,3461.219970703125,27560.51953125,1435.6800537109375,2731.507080078125,842.969970703125,3617.2900390625,5272.81396484375,2152.0,10721.6103515625,,,,,,,
2008-01-03,2.83,3.91,1447.1600341796875,3.853391382254772,4.2648786007372,,,,,,,,,,,,7908.41015625,5546.080078125,38063.0,14856.5,508.6700134277344,4117.490234375,4466.47021484375,,5133.330078125,6981.759765625,,,,,,,,,,6479.39990234375,8318.7998046875,,,,6290.7001953125,4033.929931640625,13978.2001953125,,,,,,,,,,62892.0,28860.779296875,2989.669921875,6178.5498046875,1852.72998046875,,1144.1700439453125,25827.740234375,3397.06005859375,26887.279296875,1435.3800048828125,2715.06494140625,832.6300048828125,3501.3798828125,5319.86083984375,2151.0,10721.6103515625,,,,,,4333.419921875,
2008-01-04,2.74,3.88,1411.6300048828125,3.7923273855001183,4.211568279167065,,,,,,,,,,,,7808.68994140625,5446.7900390625,37450.0,14602.2998046875,500.6000061035156,4094.3798828125,4358.85009765625,,5112.22021484375,6977.1298828125,,,,,,,,,,6348.5,8130.0,,,14691.41015625,6306.7998046875,4010.820068359375,13778.599609375,,,,,,,,,,61037.0,28317.919921875,2907.840087890625,6274.2998046875,1863.9000244140625,,1144.1700439453125,25255.189453125,3437.7900390625,27519.689453125,1466.6700439453125,2765.18994140625,821.7100219726562,3479.3701171875,5361.57421875,2129.0,,,,,,,4270.52978515625,
2008-01-07,2.76,3.86,1416.1800537109375,3.820811581177058,4.2091430240186085,,,,,,,,,,,,7817.169921875,5452.830078125,37601.0,14667.0,500.6300048828125,4097.27978515625,4332.35009765625,,5108.0400390625,6859.830078125,,,,,,,,,,6335.7001953125,8110.60009765625,,,14500.5498046875,6161.60009765625,3953.580078125,13618.900390625,,,,,,,,,,60772.0,28152.560546875,2851.0400390625,6279.10009765625,1831.1400146484375,,1114.780029296875,25475.859375,3353.06005859375,27179.490234375,1470.77001953125,2776.409912109375,808.3099975585938,3388.81005859375,5393.3427734375,2104.0,11500.900390625,,,,,,4283.3701171875,
2008-01-08,2.76,3.86,1390.18994140625,3.8589414131410886,4.209647687041175,,,,,,,,,,,,7849.990234375,5495.669921875,37571.0,14670.5,497.2300109863281,4097.169921875,4373.85986328125,,5143.93017578125,6889.14013671875,,,,,,,,,,6356.5,8316.400390625,,,14528.669921875,6128.10009765625,3928.39990234375,13541.7998046875,,,,,,,,,,62081.0,28267.779296875,2822.8798828125,6287.85009765625,1826.22998046875,,1124.72998046875,26111.359375,3338.27001953125,27112.900390625,1489.739990234375,2785.625,811.6900024414062,3420.56005859375,5386.53076171875,2141.0,11436.2802734375,,,,,,4295.22998046875,
2008-01-09,2.69,3.82,1409.1300048828125,3.797863009049697,4.183796871293945,,,,,,,,,,,,7782.7099609375,5435.419921875,37321.0,14603.5,491.739990234375,4065.320068359375,4282.35986328125,,5072.64990234375,6683.330078125,,,,,,,,,,6272.7001953125,8339.7998046875,,,14599.16015625,6087.7001953125,3912.169921875,13579.900390625,,,,,,,,,,62674.0,28401.609375,2749.81005859375,6272.0,1844.469970703125,,1113.4100341796875,25699.109375,3344.530029296875,27615.849609375,1491.6600341796875,2830.262939453125,820.469970703125,3416.080078125,5435.80712890625,2090.0,11486.83984375,,,,,,4258.31982421875,
2008-01-10,2.71,3.91,1420.3299560546875,3.8207441855116273,4.180969728030292,,,,,,,,,,,,7713.08984375,5400.43017578125,37293.0,14524.0,484.1000061035156,4051.530029296875,4162.18017578125,,4962.52978515625,6625.02978515625,,,,,,,,,,6222.7001953125,8290.7998046875,,,14388.1103515625,6078.7001953125,3899.8798828125,13642.7001953125,,,,,,,,,,63515.0,29069.560546875,2821.090087890625,6156.9501953125,1824.780029296875,,1091.989990234375,25386.310546875,3311.070068359375,27230.859375,,,800.1799926757812,3454.60009765625,5456.541015625,2085.0,11486.83984375,,,,,,4237.6201171875,
2008-01-11,2.59,3.82,1401.02001953125,3.787421080327424,4.176274743485538,,,,,,,,,,,,7717.9501953125,5371.41015625,37364.0,14458.0,481.8299865722656,4022.929931640625,4118.580078125,,4858.35009765625,6660.83984375,,,,,,,,,,6202.0,8159.7001953125,,,14110.7900390625,5981.60009765625,3872.179931640625,13632.599609375,,,,,,,,,,61942.0,28723.8203125,2821.699951171875,6200.10009765625,1782.27001953125,,1091.989990234375,24933.01953125,3287.340087890625,26867.009765625,1516.219970703125,,796.469970703125,3503.699951171875,5484.6767578125,2083.0,,,,,,,4225.31005859375,
2008-01-14,2.58,3.81,1416.25,3.743256929983101,4.134104427797633,,,,,,,,,,,,7732.02001953125,5403.509765625,37547.0,14431.900390625,484.7200012207031,4013.340087890625,4142.9501953125,,4846.27001953125,6728.4599609375,,,,,,,,,,6215.7001953125,8193.400390625,,,,5980.0,3824.2099609375,13698.2998046875,,,,,,,,,,62188.0,28607.44921875,2801.18994140625,6206.7998046875,1765.8800048828125,,1104.8499755859375,24884.720703125,3218.139892578125,26468.130859375,1507.0400390625,2810.3720703125,791.1500244140625,3482.280029296875,5497.90087890625,2132.0,11600.6796875,,,,,,4236.68017578125,
2008-01-15,2.53,3.72,1380.949951171875,3.705219241989009,4.120158731268436,,,,,,,,,,,,7566.3798828125,5250.81982421875,36682.0,13945.2001953125,470.5400085449219,3900.330078125,4012.39990234375,,4647.10986328125,6478.81982421875,,,,,,,,,,6025.60009765625,7973.89990234375,,,13972.6298828125,5960.0,3810.5,13316.7998046875,,,,,,,,,,59907.0,27961.849609375,2727.77001953125,6074.25,1746.949951171875,,1086.0,24526.7890625,3154.580078125,25837.779296875,1505.7099609375,2730.031005859375,779.7899780273438,3447.2900390625,5443.791015625,2069.0,11597.009765625,,,,,,4140.93994140625,
2008-01-16,2.51,3.74,1373.199951171875,3.6694272367210345,4.108494017937306,,,,,,,,,,,,7471.56982421875,5225.39013671875,36632.0,13817.099609375,462.6099853515625,3801.3701171875,3907.840087890625,,4523.759765625,6468.52978515625,,,,,,,,,,5942.89990234375,7847.5,,,13504.509765625,5809.7001953125,3752.389892578125,13074.900390625,,,,,,,,,,58777.0,27343.5703125,2684.510009765625,5935.75,1704.969970703125,,1072.280029296875,23764.08984375,3058.489990234375,24450.849609375,1453.6600341796875,2592.31103515625,773.7999877929688,3351.659912109375,5290.60595703125,2066.0,11338.6396484375,,,,,,4108.33984375,
2008-01-17,2.44,3.66,1333.25,3.600737235276084,4.0915882914802575,,,,,,,,,,,,7413.52978515625,5157.08984375,36238.0,13775.599609375,460.25,3767.5400390625,3887.169921875,,4533.31982421875,6487.52978515625,,,,,,,,,,5902.39990234375,7788.10009765625,,,13783.4501953125,5796.10009765625,3729.9599609375,12795.599609375,,,,,,,,,,57037.0,26698.66015625,2587.419921875,5913.2001953125,1723.550048828125,,1066.97998046875,23246.919921875,3139.8798828125,25114.98046875,1460.7099609375,2649.279052734375,791.25,3248.889892578125,5151.6259765625,2011.0,11338.6396484375,,,,,,4065.760009765625,
2008-01-18,2.36,3.66,1325.18994140625,3.5496157368045083,4.074691033469714,,,,,,,,,,,,7314.169921875,5092.39990234375,35753.0,13655.400390625,450.0799865722656,3695.1298828125,3898.280029296875,,4587.08984375,6533.759765625,,,,,,,,,,5901.7001953125,7692.0,,,13861.2900390625,5747.2998046875,3664.35009765625,12737.099609375,,,,,,,,,,57506.0,26713.830078125,2555.659912109375,5705.2998046875,1734.719970703125,,1066.97998046875,24109.080078125,3104.25,25201.869140625,1439.489990234375,2611.132080078125,789.6699829101562,3168.300048828125,5180.51416015625,2003.0,,,,,,,3995.169921875,
2008-01-21,,,,3.4475552427732445,4.034791451276835,,,,,,,,,,,,6790.18994140625,4744.4501953125,33903.0,12625.7998046875,422.45001220703125,3492.47998046875,3712.610107421875,,4304.25,6261.02978515625,,,,,,,,,,5578.2001953125,7287.10009765625,,,13325.9404296875,5580.39990234375,3646.909912109375,12132.099609375,,,,,,,,,,53709.0,25284.880859375,2427.110107421875,5208.7998046875,1683.56005859375,,1045.77001953125,,2917.14990234375,23818.859375,1408.5999755859375,2485.87890625,766.530029296875,3152.300048828125,4914.43505859375,1877.0,10170.8095703125,,,,,,3703.050048828125,
2008-01-22,2.08,3.52,1310.5,3.3926150838797917,4.068032021548552,,,,,,,,,,,,6769.47021484375,4842.5400390625,34302.0,12839.7001953125,433.2699890136719,3548.64990234375,3768.280029296875,,4253.25,6496.8701171875,,,,,,,,,,5740.10009765625,7487.89990234375,,,12573.0498046875,5186.7998046875,3607.1298828125,12640.900390625,,,,,,,,,,56097.0,26892.740234375,2546.8798828125,4899.2998046875,1609.02001953125,,1028.9100341796875,23454.130859375,2866.550048828125,21757.630859375,1354.47998046875,2294.52392578125,741.5399780273438,2978.409912109375,4559.7509765625,1944.0,9193.8603515625,,,,,,3753.679931640625,
2008-01-23,2.09,3.51,1338.5999755859375,3.345221586237684,4.036064214841061,,,,,,,,,,,,6439.2099609375,4636.759765625,32940.0,12254.599609375,417.1300048828125,3460.0,3685.219970703125,,4098.75,6490.02978515625,,,,,,,,,,5609.39990234375,7356.10009765625,,,12829.0595703125,5412.2998046875,3615.300048828125,12657.400390625,,,,,,,,,,54235.0,27620.330078125,2524.6201171875,5203.39990234375,1628.4200439453125,,998.1300048828125,23080.650390625,2983.6201171875,24090.169921875,,2476.278076171875,740.6500244140625,3058.260009765625,4703.046875,1891.0,9203.5595703125,,,,,,3577.989990234375,
2008-01-24,2.25,3.68,1352.0699462890625,3.522776852623422,4.1006793265407655,,,,,,,,,,,,6821.06982421875,4915.2900390625,34237.0,13106.7001953125,444.2300109863281,3684.360107421875,3888.080078125,,4426.52978515625,6813.7001953125,,,,,,,,,,5875.7998046875,7691.0,,,13092.7802734375,5580.39990234375,3658.610107421875,12907.2998046875,,,,,,,,,,57463.0,27905.130859375,2671.159912109375,5033.4501953125,1663.0,,1005.52001953125,23857.259765625,3050.090087890625,23539.26953125,1383.3499755859375,2516.700927734375,728.5800170898438,3147.419921875,4717.73388671875,1967.0,9203.5595703125,,,,,,3809.070068359375,
2008-01-25,2.23,3.61,1330.6099853515625,3.5942309297486883,4.132881346350204,,,,,,,,,,,,6816.740234375,4878.1201171875,34197.0,13141.099609375,438.69000244140625,3633.639892578125,3901.5,,4516.81005859375,6760.7099609375,,,,,,,,,,5869.0,7686.89990234375,,,13629.16015625,5860.2998046875,3729.14990234375,12894.7998046875,,,,,,,,,,,27379.919921875,2647.590087890625,5383.35009765625,1692.4100341796875,,1005.52001953125,23894.98046875,3159.47998046875,25122.369140625,1405.4000244140625,2620.492919921875,759.719970703125,3237.409912109375,4761.68798828125,1983.0,,,,,,,3777.06005859375,
2008-01-28,2.2,3.61,1353.9599609375,3.4698515996979484,4.060753176645044,,,,,,,,,,,,6818.85009765625,4848.2998046875,34234.0,13026.7001953125,439.32000732421875,3663.7900390625,3781.93994140625,,4442.33984375,6641.64013671875,,,,,,,,,,5788.89990234375,7581.7001953125,,,13087.91015625,,3710.320068359375,12986.900390625,,,,,,,,,,58594.0,27758.9296875,2658.739990234375,5274.10009765625,1627.18994140625,,992.8800048828125,23805.220703125,3041.06005859375,24053.609375,1380.5400390625,2582.049072265625,744.3599853515625,3203.56005859375,4419.2939453125,2004.0,9240.650390625,,,,,,3765.409912109375,
2008-01-29,2.29,3.69,1362.300048828125,3.505096104340224,4.099648606804696,,,,,,,,,,,,6892.9599609375,4941.4501953125,34565.0,13246.599609375,446.0799865722656,3768.409912109375,3877.820068359375,,4518.16015625,6720.06982421875,,,,,,,,,,5885.2001953125,7704.39990234375,,,13478.8603515625,5716.5,3704.169921875,13046.400390625,,,,,,,,,,59530.0,28263.94921875,2742.68994140625,5280.7998046875,1637.9100341796875,,1018.7899780273438,23744.080078125,3049.89990234375,24291.80078125,1388.5,2607.843017578125,754.8699951171875,3224.239990234375,4457.94384765625,2004.0,9377.7197265625,,,,,,3810.010009765625,
2008-01-30,2.3,3.78,1355.81005859375,3.533491894380197,4.138064934635465,,,,,,,,,,,,6875.35009765625,4873.56982421875,34274.0,13217.099609375,443.0400085449219,3767.06005859375,3833.56005859375,,4487.14990234375,6755.8798828125,,,,,,,,,,5837.2998046875,7671.7998046875,,,13345.0302734375,5618.7001953125,3697.010009765625,12998.2001953125,,,,,,,,,,60289.0,28296.80078125,2794.530029296875,5167.60009765625,1589.06005859375,,1016.6099853515625,23757.94921875,3000.030029296875,23653.689453125,1384.0799560546875,2610.35888671875,763.47998046875,3256.530029296875,4417.84912109375,2036.0,9559.8701171875,,,,,,3789.31005859375,
2008-01-31,2.17,3.67,1378.550048828125,3.423041482779869,4.047324364292113,,,,,,,,,,,,6851.75,4869.7900390625,34230.0,13229.0,441.3299865722656,3722.22998046875,3841.9599609375,,4362.7900390625,6664.47998046875,,,,,,,,,,5879.7998046875,7670.39990234375,,,13592.4697265625,5650.2998046875,3670.639892578125,13155.099609375,,,,,,,,,,59490.0,28793.640625,2788.340087890625,5137.4501953125,1624.6800537109375,,1003.469970703125,23475.44921875,2981.75,23455.740234375,1393.25,2627.2509765625,784.22998046875,3266.0,4383.39306640625,2007.0,9559.8701171875,,,,,,3792.800048828125,
2008-02-01,2.09,3.62,1395.4200439453125,3.436603154582052,4.038403047682136,3.9528571429,4.082,4.354,4.14409523809524,4.046,4.231,4.1809,4.06,4.36,4.21,4.27,6968.669921875,4978.06005859375,34615.0,13494.7001953125,451.6099853515625,3809.6298828125,3882.469970703125,,4436.35986328125,6839.919921875,4.6234,3.059,4.02,4.39,4.082,1.429,6.29452380952381,6.4,3.828,6029.2001953125,7816.0,,,13497.16015625,5842.89990234375,3708.1298828125,13318.400390625,,6.34380952380952,,5.28,8.7,5.75,7.58,5.82,4.52788909656161,61080.0,29429.9296875,2813.669921875,5317.25,1634.530029296875,,1003.469970703125,23846.939453125,3007.800048828125,24123.580078125,,2646.821044921875,810.8599853515625,3294.080078125,4320.76708984375,2045.0,,,,,,,3867.469970703125,6.83
2008-02-04,2.08,3.68,1380.8199462890625,3.4350604319416416,4.030304151267698,,,,,,,,,,,,7000.490234375,4973.64013671875,34767.0,13515.7001953125,451.9100036621094,3809.64990234375,3931.2900390625,,4490.669921875,6909.14013671875,,,,,,,,,,6026.2001953125,7751.7001953125,,,13859.7001953125,5867.39990234375,3711.72998046875,13258.2001953125,,,,,,,,,,,,2807.969970703125,5463.5,1690.1300048828125,,1019.3200073242188,23842.240234375,3077.080078125,25032.080078125,1419.6600341796875,2701.62890625,811.5599975585938,3323.25,4672.169921875,2085.0,9657.83984375,,,,,,3867.159912109375,
2008-02-05,1.93,3.61,1336.6400146484375,3.308740014241675,3.962530282033375,,,,,,,,,,,,6765.25,4776.85986328125,33675.0,12814.7001953125,436.80999755859375,3688.830078125,3835.800048828125,,4389.33984375,6615.6298828125,,,,,,,,,,5868.0,7517.39990234375,,,13745.5,5792.89990234375,3690.010009765625,12932.0,,,,,,,,,,,28086.970703125,2715.330078125,5483.89990234375,1696.5699462890625,,1008.010009765625,23395.7890625,3038.419921875,24808.69921875,1432.3499755859375,2704.2470703125,807.6799926757812,3283.56005859375,4599.69580078125,2055.0,9659.91015625,,,,,,3717.080078125,
2008-02-06,1.96,3.61,1326.449951171875,3.302894732128258,3.984994639887167,,,,,,,,,,,,6847.509765625,4816.43017578125,33856.0,13037.2998046875,442.3299865722656,3698.580078125,3876.93994140625,,4359.43017578125,6574.06982421875,,,,,,,,,,5875.39990234375,7565.5,,,13099.240234375,5609.39990234375,,12867.2001953125,,,,,,,,,,58969.0,27929.2890625,2745.030029296875,5322.5498046875,,,1004.2999877929688,23164.5703125,2931.969970703125,23469.4609375,1415.93994140625,2639.0869140625,794.6300048828125,3228.840087890625,,2040.0,9378.75,,,,,,3760.1201171875,
2008-02-07,1.99,3.74,1336.9100341796875,3.201679022085894,3.976591835045494,,,,,,,,,,,,6733.72021484375,4723.7998046875,33227.0,12889.5,432.1499938964844,3652.590087890625,3764.530029296875,,4366.0400390625,6456.68994140625,,,,,,,,,,5724.10009765625,7420.0,,,13207.150390625,5596.7001953125,3636.199951171875,12925.400390625,,,,,,,,,,58965.0,28088.3203125,2731.010009765625,5133.25,,,989.8499755859375,22527.76953125,,,,,793.1699829101562,3223.199951171875,,2011.0,9378.75,,,,,,3699.2900390625,
2008-02-08,1.93,3.64,1331.2900390625,3.155189966177481,3.9715128367613466,,,,,,,,,,,,6767.27978515625,4709.64990234375,33053.0,12934.7998046875,432.1000061035156,3612.070068359375,3750.610107421875,,4316.330078125,6537.91015625,,,,,,,,,,5784.0,7447.0,,,13017.240234375,5658.0,3612.409912109375,12989.2998046875,,,,,,,,,,59076.0,28185.259765625,2734.929931640625,5120.35009765625,,,989.8499755859375,22736.580078125,,,,,806.4400024414062,3241.1298828125,,1993.0,,,,,,,3701.169921875,
2008-02-11,1.93,3.62,1339.1300048828125,3.125337563655205,3.959930088081875,,,,,,,,,,,,6743.5400390625,4682.7001953125,32764.0,12818.7998046875,427.739990234375,3583.25,3750.9599609375,,4268.580078125,6489.27978515625,,,,,,,,,,5707.7001953125,7347.5,,,,5537.60009765625,3572.93994140625,13130.900390625,,,,,,,,,,60643.0,28789.55078125,2774.0,4857.0,1640.6700439453125,,986.510009765625,23344.859375,2868.2900390625,22616.109375,1407.3800048828125,2589.382080078125,804.1500244140625,3179.47998046875,,2001.0,8818.4296875,,,,,,3678.159912109375,
2008-02-12,1.94,3.66,1348.8599853515625,3.185293985173515,4.032457333424865,,,,,,,,,,,,6967.83984375,4840.7099609375,33778.0,13254.7001953125,443.8900146484375,3694.050048828125,3864.0,,4349.009765625,6647.77001953125,,,,,,,,,,5910.0,7546.89990234375,,,13021.9599609375,5608.10009765625,3574.840087890625,13087.400390625,,,,,,,,,,61805.0,28869.9609375,2826.419921875,4838.25,1643.2900390625,,1006.5399780273438,24064.19921875,2926.22998046875,22921.669921875,1417.52001953125,2592.070068359375,817.489990234375,3200.89990234375,,2034.0,9077.1904296875,,,,,,3803.760009765625,
2008-02-13,1.91,3.7,1367.2099609375,3.2090590357548896,4.0703993494783655,,,,,,,,,,,,6973.669921875,4855.39990234375,34014.0,13266.7001953125,444.17999267578125,3713.9599609375,3905.9599609375,,4352.41015625,6596.02978515625,,,,,,,,,,5880.10009765625,7536.5,,,13068.2998046875,5542.10009765625,3545.77001953125,13282.2998046875,,,,,,,,,,62591.0,29306.759765625,2874.43994140625,4929.4501953125,1631.780029296875,,1019.6099853515625,24545.509765625,2949.5400390625,23169.55078125,1423.1500244140625,2610.781005859375,829.4099731445312,3223.35009765625,4490.72119140625,2043.0,9107.0595703125,,,,,,3803.2099609375,
2008-02-14,1.93,3.85,1348.8599853515625,3.259439942883749,4.1066414084839336,,,,,,,,,,,,6962.27978515625,4858.64990234375,34123.0,13313.2001953125,442.5299987792969,3761.8798828125,3918.22998046875,,4424.7001953125,6535.7001953125,,,,,,,,,,5879.2998046875,7502.0,,,13626.4501953125,5684.7998046875,3550.409912109375,13208.0,,,,,,,,,,61819.0,29138.919921875,2852.31005859375,5202.0,1697.449951171875,,1023.5499877929688,24159.779296875,3045.590087890625,24021.6796875,1436.0999755859375,2675.64501953125,832.1099853515625,3211.60009765625,4552.31591796875,2042.0,9107.0595703125,,,,,,3797.889892578125,
